Date,Panamax,NeoPanamax,Overall,Change,Notice Panamax,Downward Panama,Upward Panamax,Notice NeoPanamax,Downward NeoPanamax,Upward NeoPanamax,gatun_depth
6/15/2020,12.04,14.02,14.02,14.02,,,,,0,1,25.05
6/16/2020,12.04,14.02,14.02,,,,,,0,1,25.05
6/17/2020,12.04,14.02,14.02,,,,,,0,1,25.05
6/18/2020,12.04,14.02,14.02,,,,,,0,1,25.08
6/19/2020,12.04,14.02,14.02,,,,,,0,1,25.07
6/20/2020,12.04,14.02,14.02,,,,,,0,1,25.1
6/21/2020,12.04,14.02,14.02,,,,,,0,1,25.11
6/22/2020,12.04,14.02,14.02,,,,,,0,1,25.11
6/23/2020,12.04,14.02,14.02,,,,,,0,1,25.12
6/24/2020,12.04,14.02,14.02,,,,,,0,1,25.13
6/25/2020,12.04,14.02,14.02,,,,,,0,1,25.13
6/26/2020,12.04,14.02,14.02,,,,,,0,1,25.15
6/27/2020,12.04,14.02,14.02,,,,,,0,1,25.16
6/28/2020,12.04,14.02,14.02,,,,,,0,1,25.19
6/29/2020,12.04,14.02,14.02,,,,,,0,1,25.22
6/30/2020,12.04,14.02,14.02,,,,,,0,1,25.3
7/1/2020,12.04,14.02,14.02,,,,,,0,1,25.34
7/2/2020,12.04,14.02,14.02,,,,,,0,1,25.37
7/3/2020,12.04,14.02,14.02,,,,,,0,1,25.39
7/4/2020,12.04,14.02,14.02,,,,,,0,1,25.42
7/5/2020,12.04,14.02,14.02,,,,,,0,1,25.44
7/6/2020,12.04,14.02,14.02,,,,,,0,1,25.44
7/7/2020,12.04,14.02,14.02,,,,,2,0,1,25.44
7/8/2020,12.04,14.33,14.33,14.33,,,,,0,1,25.46
7/9/2020,12.04,14.33,14.33,,,,,,0,1,25.46
7/10/2020,12.04,14.33,14.33,,,,,,0,1,25.48
7/11/2020,12.04,14.33,14.33,,,,,,0,1,25.53
7/12/2020,12.04,14.33,14.33,,,,,,0,1,25.54
7/13/2020,12.04,14.33,14.33,,,,,,0,1,25.55
7/14/2020,12.04,14.33,14.33,,,,,,0,1,25.57
7/15/2020,12.04,14.33,14.33,,,,,,0,1,25.57
7/16/2020,12.04,14.33,14.33,,,,,,0,1,25.57
7/17/2020,12.04,14.33,14.33,,,,,,0,1,25.6
7/18/2020,12.04,14.33,14.33,,,,,,0,1,25.61
7/19/2020,12.04,14.33,14.33,,,,,,0,1,25.62
7/20/2020,12.04,14.33,14.33,,,,,,0,1,25.65
7/21/2020,12.04,14.33,14.33,,,,,,0,1,25.66
7/22/2020,12.04,14.33,14.33,,,,,,0,1,25.69
7/23/2020,12.04,14.33,14.33,,,,,,0,1,25.69
7/24/2020,12.04,14.33,14.33,,,,,2,0,1,25.72
7/25/2020,12.04,14.63,14.63,14.63,,,,,0,1,25.73
7/26/2020,12.04,14.63,14.63,,,,,,0,1,25.74
7/27/2020,12.04,14.63,14.63,,,,,,0,1,25.76
7/28/2020,12.04,14.63,14.63,,,,,,0,1,25.76
7/29/2020,12.04,14.63,14.63,,,,,,0,1,25.78
7/30/2020,12.04,14.63,14.63,,,,,,0,1,25.78
7/31/2020,12.04,14.63,14.63,,,,,,0,1,25.78
8/1/2020,12.04,14.63,14.63,,,,,,0,1,25.77
8/2/2020,12.04,14.63,14.63,,,,,,0,1,25.78
8/3/2020,12.04,14.63,14.63,,,,,,0,1,25.78
8/4/2020,12.04,14.63,14.63,,,,,,0,1,25.8
8/5/2020,12.04,14.63,14.63,,,,,,0,1,25.82
8/6/2020,12.04,14.63,14.63,,,,,,0,1,25.82
8/7/2020,12.04,14.63,14.63,,,,,,0,1,25.82
8/8/2020,12.04,14.63,14.63,,,,,,0,1,25.85
8/9/2020,12.04,14.63,14.63,,,,,,0,1,25.86
8/10/2020,12.04,14.63,14.63,,,,,,0,1,25.86
8/11/2020,12.04,14.63,14.63,,,,,,0,1,25.87
8/12/2020,12.04,14.63,14.63,,,,,,0,1,25.89
8/13/2020,12.04,14.63,14.63,,,,,,0,1,25.95
8/14/2020,12.04,14.63,14.63,,,,,,0,1,25.98
8/15/2020,12.04,14.63,14.63,,,,,,0,1,26
8/16/2020,12.04,14.63,14.63,,,,,,0,1,25.99
8/17/2020,12.04,14.63,14.63,,,,,,0,1,25.99
8/18/2020,12.04,14.63,14.63,,,,,,0,1,26
8/19/2020,12.04,14.63,14.63,,,,,,0,1,26.02
8/20/2020,12.04,14.63,14.63,,,,,,0,1,26.01
8/21/2020,12.04,14.63,14.63,,,,,,0,1,26.01
8/22/2020,12.04,14.63,14.63,,,,,,0,1,26.04
8/23/2020,12.04,14.63,14.63,,,,,,0,1,26.06
8/24/2020,12.04,14.63,14.63,,,,,,0,1,26.07
8/25/2020,12.04,14.63,14.63,,,,,,0,1,26.1
8/26/2020,12.04,14.63,14.63,,,,,,0,1,26.1
8/27/2020,12.04,14.63,14.63,,,,,,0,1,26.09
8/28/2020,12.04,14.63,14.63,,,,,,0,1,26.08
8/29/2020,12.04,14.63,14.63,,,,,,0,1,26.08
8/30/2020,12.04,14.63,14.63,,,,,,0,1,26.08
8/31/2020,12.04,14.63,14.63,,,,,,0,1,26.08
9/1/2020,12.04,14.63,14.63,,,,,2,0,1,26.08
9/2/2020,12.04,14.94,14.94,14.94,,,,,0,1,26.09
9/3/2020,12.04,14.94,14.94,,,,,,0,1,26.12
9/4/2020,12.04,14.94,14.94,,,,,,0,1,26.12
9/5/2020,12.04,14.94,14.94,,,,,,0,1,26.12
9/6/2020,12.04,14.94,14.94,,,,,,0,1,26.12
9/7/2020,12.04,14.94,14.94,,,,,,0,1,26.13
9/8/2020,12.04,14.94,14.94,,,,,,0,1,26.12
9/9/2020,12.04,14.94,14.94,,,,,,0,1,26.14
9/10/2020,12.04,14.94,14.94,,,,,,0,1,26.15
9/11/2020,12.04,14.94,14.94,,,,,,0,1,26.15
9/12/2020,12.04,14.94,14.94,,,,,,0,1,26.16
9/13/2020,12.04,14.94,14.94,,,,,,0,1,26.17
9/14/2020,12.04,14.94,14.94,,,,,,0,1,26.17
9/15/2020,12.04,14.94,14.94,,,,,,0,1,26.16
9/16/2020,12.04,14.94,14.94,,,,,,0,1,26.16
9/17/2020,12.04,14.94,14.94,,,,,,0,1,26.16
9/18/2020,12.04,14.94,14.94,,,,,,0,1,26.16
9/19/2020,12.04,14.94,14.94,,,,,,0,1,26.19
9/20/2020,12.04,14.94,14.94,,,,,,0,1,26.22
9/21/2020,12.04,14.94,14.94,,,,,,0,1,26.27
9/22/2020,12.04,14.94,14.94,,,,,,0,1,26.29
9/23/2020,12.04,14.94,14.94,,,,,2,0,1,26.32
9/24/2020,12.04,15.24,15.24,15.24,,,,,0,1,26.33
9/25/2020,12.04,15.24,15.24,,,,,,0,1,26.33
9/26/2020,12.04,15.24,15.24,,,,,,0,1,26.33
9/27/2020,12.04,15.24,15.24,,,,,,0,1,26.34
9/28/2020,12.04,15.24,15.24,,,,,,0,1,26.37
9/29/2020,12.04,15.24,15.24,,,,,,0,1,26.37
9/30/2020,12.04,15.24,15.24,,,,,,0,1,26.49
10/1/2020,12.04,15.24,15.24,,,,,,0,1,26.53
10/2/2020,12.04,15.24,15.24,,,,,,0,1,26.55
10/3/2020,12.04,15.24,15.24,,,,,,0,1,26.55
10/4/2020,12.04,15.24,15.24,,,,,,0,1,26.55
10/5/2020,12.04,15.24,15.24,,,,,,0,1,26.53
10/6/2020,12.04,15.24,15.24,,,,,,0,1,26.53
10/7/2020,12.04,15.24,15.24,,,,,,0,1,26.52
10/8/2020,12.04,15.24,15.24,,,,,,0,1,26.5
10/9/2020,12.04,15.24,15.24,,,,,,0,1,26.48
10/10/2020,12.04,15.24,15.24,,,,,,0,1,26.45
10/11/2020,12.04,15.24,15.24,,,,,,0,1,26.43
10/12/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/13/2020,12.04,15.24,15.24,,,,,,0,1,26.43
10/14/2020,12.04,15.24,15.24,,,,,,0,1,26.44
10/15/2020,12.04,15.24,15.24,,,,,,0,1,26.42
10/16/2020,12.04,15.24,15.24,,,,,,0,1,26.42
10/17/2020,12.04,15.24,15.24,,,,,,0,1,26.45
10/18/2020,12.04,15.24,15.24,,,,,,0,1,26.43
10/19/2020,12.04,15.24,15.24,,,,,,0,1,26.43
10/20/2020,12.04,15.24,15.24,,,,,,0,1,26.44
10/21/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/22/2020,12.04,15.24,15.24,,,,,,0,1,26.4
10/23/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/24/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/25/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/26/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/27/2020,12.04,15.24,15.24,,,,,,0,1,26.41
10/28/2020,12.04,15.24,15.24,,,,,,0,1,26.4
10/29/2020,12.04,15.24,15.24,,,,,,0,1,26.47
10/30/2020,12.04,15.24,15.24,,,,,,0,1,26.51
10/31/2020,12.04,15.24,15.24,,,,,,0,1,26.53
11/1/2020,12.04,15.24,15.24,,,,,,0,1,26.63
11/2/2020,12.04,15.24,15.24,,,,,,0,1,26.65
11/3/2020,12.04,15.24,15.24,,,,,,0,1,26.65
11/4/2020,12.04,15.24,15.24,,,,,,0,1,26.64
11/5/2020,12.04,15.24,15.24,,,,,,0,1,26.62
11/6/2020,12.04,15.24,15.24,,,,,,0,1,26.6
11/7/2020,12.04,15.24,15.24,,,,,,0,1,26.58
11/8/2020,12.04,15.24,15.24,,,,,,0,1,26.56
11/9/2020,12.04,15.24,15.24,,,,,,0,1,26.54
11/10/2020,12.04,15.24,15.24,,,,,,0,1,26.52
11/11/2020,12.04,15.24,15.24,,,,,,0,1,26.52
11/12/2020,12.04,15.24,15.24,,,,,,0,1,26.51
11/13/2020,12.04,15.24,15.24,,,,,,0,1,26.51
11/14/2020,12.04,15.24,15.24,,,,,,0,1,26.51
11/15/2020,12.04,15.24,15.24,,,,,,0,1,26.51
11/16/2020,12.04,15.24,15.24,,,,,,0,1,26.51
11/17/2020,12.04,15.24,15.24,,,,,,0,1,26.5
11/18/2020,12.04,15.24,15.24,15.24,,,,,0,1,26.52
